,NAME,NATIONALITY_STATE_CODE,STATE_OF_RESIDENCE_CODE
1538602,"GOODIN, Richard Don",US,US
1675121,"HAYS PUTNAM, Anna-maria, A.",US,US
1375006,"STERN, Jerome, Stephen",US,US
226252,"POULSEN, Jens, Marius",DK,DK
908643,"KANAYAMA, Tokiko",JP,JP
993705,"IMAZUMI, Seiji",JP,JP
369918,"ESTRUCH, Ilona",ES,ES
877692,"WATANABE, Naoko",JP,JP
1100743,"LEE, Sangyun",KR,KR
1598252,"LUO, Ying",US,US
844423,"OHBORI, Hiroshi",JP,JP
584257,"SCHWEITZER, Alain",FR,FR
1170497,"JOHANSEN, StAle, Emil",NO,NO
230293,"HORDUM, Jens",DK,DK
276276,"DETTMER, Klaus",DE,DE
1372068,"TUOMI, Mika, Henrik",FI,FI
1808411,"ZELSON, Richard M.",US,US
1096522,"SON, Hong-guk",KR,KR
729434,"SHIMIZU, Jeffrey, A.",US,NL
1751755,"PADGETT, Jeff",US,US
1249022,"KOSECKI, Robert, A.",US,US
209625,"SPORRER, Joachim",DE,DE
176537,"ENDERS, Gerhard",DE,DE
1066584,NAKAJIMA Tadao,JP,JP
876260,"KUSHIDA, Hiroshi",JP,JP
1705924,"OH, Seoung, Kyu",US,US
1741810,"IGOE, Thomas, P.",US,US
570421,"CORDEBAR, Francis",FR,FR
1838196,"BRIANA, Stephen",US,US
72397,"WOO, Po",CA,CA
1566392,"ALBUKERK, Laurence",US,US
995062,"NOGUCHI, Akane",JP,JP
1767404,"QUEHL, Luis",US,US
1620805,"BUCKLEY, James, P.",US,US
1537963,"TURNER, Jacob, III",US,US
952268,"AOYAGI, Taiji",JP,JP
783607,"PURI, S., K.",IN,IN
552147,"LOGIERS, REgis",FR,FR
888932,"IGARASHI, Yoshiyuki",JP,JP
986625,"KATO, Mina",JP,JP
1810978,"SALVIETTI, Michael, Arthur",US,US
1783283,"HOU, Yongxi",CN,US
1191574,"KREINDELIN, Vitali Borisovich",RU,RU
1489921,"ARMINIO, Alvatore",US,US
559513,"SOLER, FranCoise",FR,FR
969095,"SOETA, Kaoru",JP,JP
1239207,"BASENIK, Gennady Trofimovich",SU,SU
869234,"TSURUTA, Kouichi",JP,JP
1705013,"STRASSER, Donald",US,US
939333,"MARUO, Yuji",JP,JP
528606,"PINERO DE LOS RIOS, Manuel",ES,ES
904151,"AOKI, Junken",JP,JP
1199603,"DANIELSSON, Ove",SE,SE
1573228,"MALIGEORGOS, James",US,US
1634079,"SPANG, William",US,US
22531,"XU, Wei",CN,AU
327104,"KNIESEL, Andreas",DE,DE
1287347,"ZHADANOV, Eli",US,US
1608188,"MATTINGLY, Susan, Marie",US,US
360264,"GRANELLI, Marco",IT,IT
523918,"DE LA FUENTE MARTINEZ, Julio",ES,ES
1114110,"PARK, Min Gyoo",KR,KR
1023427,"TAKENAKA, Takafumi",JP,JP
1578329,"BACHENHEIMER, Steven, I.",US,US
700250,"CLEMENT, Richard",GB,GB
465936,"WACHHOLZ, BjOrn, Pehr, Olof",DE,DE
720944,"CARPINO, Philip, Albert",US,US
1687106,"MERNAUGH, Ray",US,US
76175,"SOLIMAN, Mohamed, Ali, Mohamed, Ahmed",EG,CA
1807211,"XIE, Min",US,US
1662406,"WANG, Yuhang",CN,CN
1596087,"REIGLE, Kenneth, M.",US,US
1350686,"WELSCH, Gerhard, E.",DE,US
1030085,SAKAMOTO Atsunobu,JP,JP
1311135,"ENGEL, Christopher, A.",US,US
131802,"LI, Chengsheng",CN,CN
334538,"DEVLIN, Brian, Gerrard",GB,US
761834,"KAHNS, Liselotte",DK,DK
961839,"KANESO, Makoto",JP,JP
661687,"GOODWIN, Carl, Christopher",GB,GB
459431,"KOO, Namil",DE,DE
509583,"JESPERSEN, Steen",DK,DK
690383,"HUTCHINS, Sam, Thomas",GB,GB
787960,"TIELENS, Johanna, C., M., F.",NL,NL
1209518,"LUINGE, Margien",NL,NL
943323,"WATANABE, Mitsuhiro",JP,DE
1824773,"YU, David C.",US,US
1151011,"FRANK, Johannes",NL,NL
908062,"KAWANAMI, Hajime",JP,JP
546408,"SELJAVAARA, Petri",FI,FI
732454,"WELTER, Steve",LU,NL
1259851,"BUCHHOLZ, Fredric, L.",US,US
91518,"CHISHOLM, John Paul",CA,CA
494047,"KOUZMINE, Oleg",RU,DE
521729,"CIRERA NOGUERAS, JosE, Alberto",ES,ES
1314393,"MULLHAUPT, Joseph, Timothy",US,US
646586,"NIETO, Isabel Varela",ES,ES
1611386,"MIERTA, JUSTIN",US,US
695635,"CARNEY, Peter",GB,GB
1171437,"MARKS, Kipley, Roydon",NZ,NZ
930502,"FUNAKOSHI, Koji",JP,JP
1286392,"DHANOA, Daljit, S.",US,US
982188,"NARABE, Yukio",JP,JP
511916,"CABRIE, Dominique",FR,FR
511090,"ROTH, Dylan",CH,CH
747991,"LIDJI, Gil",IL,IL
596441,"REVENIAULT, Michel",FR,FR
557174,"LEGRAND, Serge",FR,FR
674261,"ROSEN, Tomas",GB,GB
616505,"MARTON, Virgil, Nicolae",GB,GB
268637,"ZIMMET, Helge",DE,US
1224497,"NILSSON, Jan C.",SE,SE
1457640,"HATWAR, Tukaram, Kisan",US,US
1262485,"ARMSTRONG, Mark, A.",US,US
22198,"WADDINGTON, Ernest",AU,AU
191983,"WEBER, Heribert",DE,DE
1599429,"ALBERTE, Randall, S.",US,CN
1448885,"BUONPANE, Maureen",US,US
202495,"SCHULER, Stefan",DE,DE
1041354,"NODA, Misa",JP,JP
1243618,"KAPLUNENKO, Volodymyr Heorhiiovych",UA,UA
1053371,"MORI, Syouji",JP,JP
311936,"SCHARER, Christoph",CH,CH
1016417,"ONIZUKA, Hisakazu",JP,JP
1739804,"MARTIN, Rodica, Mirela",RO,US
561670,"VAN PETEGHEM, Marc",FR,FR
395895,"CONSOLATI, Nicola",NL,NL
808616,"GRANOT, Er'el",IL,IL
1137189,"GO, Seogho",KR,KR
1786240,"DALISAY, Doralyn, S.",CA,US
533057,"Ramos GutiErrez, Oscar RamOn",ES,ES
162915,"FELGENDREHER, Witold",DE,DE
746629,"GILLIES, Murray",GB,NL
593162,"LAMBS, Thierry",FR,FR
1731981,"LIM, Wendell",US,US
163533,"SCHRODER, Eckhardt",DE,DE
126512,"PEI, Zhizhong",CN,CN
1555811,"DEWANGAN, Kamlesh",IN,IN
164730,"KUHN, Klaus, Roland",DE,DE
1306047,"OUCHI, Norman, Ken",US,US
792803,"KACHLINE, Jeffrey, L.",US,US
1832240,"TRAYNOR, Patrick Gerard",US,US
32987,"MITCHELL, Glenn, Ashley",AU,AU
224316,"HENDRIKSEN, Peter, Vang",DK,DK
1770984,"GODSAY, Chaitanya, K.",IN,US
884560,"MIYOSHI, Sotsuo",JP,JP
54300,"AGNELLI, JosE Augusto Marcondes",BR,BR
1824784,"RALEY, Kevin P.",US,US
1167428,"MISUND, BArd",NO,NO
1332974,"KOLLEN, Pieter, B.",US,US
423146,"BRONTE, Vincenzo",IT,IT
168913,"KRAUSE, Michael",DE,DE
1701460,"GOPALAKRISHNAN, Kalyan",US,US
1849063,"BROSH, Eliahu",IL,US
119910,"JIN, Yuechun",CN,CN
572203,"CASAMATTA, Angelo",IT,IT
149549,"THIELE, Lothar",DE,DE
1560432,"ABRAMSON, Sascha",US,US
782317,"QUIX, Christoph, J.",DE,DE
1365144,"MILLER, Gary, S.",US,US
130021,"LEE, Yiu Bun",CN,CN
1276512,"MAIDER, Ralph, Kenneth, Jr.",US,US
673066,"MYERS, Steve",GB,GB
1224923,"WILGOTSSON, Fredrik",SE,SE
1479503,"MOWEN, Kerri",US,US
1474665,"LORENZ, Gunar",DE,FR
1312168,"SUTTER, Erich, Erwin",CH,US
1230583,"PRARIYACHATIGUL, Chularut",TH,TH
1213523,"NYGREN NOLEMO, Jan-Anders",SE,SE
874544,"HARADA, Masayuki",JP,JP
1287769,"EYTAN, Liat",IL,IL
159664,"VIDALIN, Kenneth, Ebennes",CA,CA
215344,"HESSLER, Gisbert",DE,DE
803267,"SCANLAN, Anthony, Gerard",IE,IE
141429,"ZHANG, Xianji",CN,CN
238194,"PEGRASSI, Lorenzo",IT,IT
1611323,"MANGAN, Catherine A.",US,US
457513,"ZICK, Golo",FR,FR
1312604,"BRAAT, Dries",NL,NL
1240658,"CHAMNANPOOD, Chanpen",TH,TH
1699057,"PHLIPS, Bernard",US,US
476481,"LADE, Oliver",DE,DE
651364,"MARTIN-RENDON, Enca",ES,GB
1502311,"STUCKE, Donald, W., Jr.",US,US
467396,"IMHOF, Philipp",DE,DE
1436364,"GRINER, Christopher, Dallas",US,US
1529537,"WANG, Paul, C.",US,US
373997,"LOFFLER, Bernhard",AT,AT
1062081,UOZUMI Tomohisa,JP,JP
841901,"SUGIYAMA, Shuji",JP,JP
58611,"KLOEPPER, Joseph, W.",US,US
445328,"STAICU, Adrian",DE,DE
859279,"AWANOHARA, Yoshinori",JP,JP
209829,"ANGER, Immo",DE,DE
670758,"FUEST, Benjamin",GB,GB
581226,"MAHIEU, Pierre",FR,FR
1431593,"MCKENZIE, Jeff",US,US
1350161,"HUIBERS, Andrew, G.",US,US
967031,"UKAI, Manabu",JP,JP
908504,"MITANI, Tsutomu",JP,JP
588068,"FAVRAUD, Bernard",FR,FR
257459,"DAUSMANN, Stefan",DE,DE
905444,"ORRISS, John",GB,GB
761185,"BROWN, Mark, Anthony",US,US
1380,"SCHWERTNER, Christoph",AT,AT
192700,"KOENEMANN, Dirk",DE,DE
1288225,"SUPERNAW-ISSEN, Daniel, Aaron",US,US
1747027,"BERRY, Allen, L.",US,US
1816115,"HALBERT, David, D.",US,US
1691189,"KANNEMEIER, Christian",DE,US
687934,"LOMAS, David",GB,GB
1595329,"CHIPPERFIELD, Richard, F.",US,US
1684259,"DUNCAN, Leonard, D.",US,US
1432483,"GREBONVAL, Loic, Henri Raymond",FR,FR
1035819,KAJIHARA Koichi,JP,JP
60114,"BERG, Keevin",CA,CA
642378,"DAILEY, Stuart",GB,GB
365541,"NOTHACKER, Gernot",DE,DE
1252597,"FROEHLER, Brian, C.",US,US
71593,"RAGHAVANPILLAI, Anilkumar",IN,US
1239842,"RYZHKO, Galina Alexandrovna",SU,SU
1221729,"ERIKSSON, Thomas, Kjell, Martin",SE,SE
520537,"CAMPAS MOYA, Clara",ES,ES
269245,"FORD, Katherine, Jeannette",US,US
817348,"SINBAR, Eran",IL,IL
604425,"STROUK, HervE",FR,FR
1238669,"NIKOLAEV, Valery Ivanovich",SU,SU
1802477,"JANS, Josef",CH,CH
501588,BALIGA Sudhir,IN,IN
460979,"LIHME, Malene Fog",DK,DK
1177697,"FORMANOVSKY, Andrey Alfredovich",RU,RU
428928,"DURANY TURK, Olga",BE,ES
1411338,"ZULUAGA, Andres, F.",US,US
233826,"HAHN, Hermann",DE,DE
458953,"STROBEL, Jens",DE,DE
1085320,"TZOU, Lai-Shing",KR,KR
33874,"AMOR, Carl, Denis",NZ,AU
1371903,"SRINIVASAN, Subha",US,US
297046,"MARIANI, Benjamino",IT,IT
1653720,"CHANG, Richard, L.",UG,US
416306,"BORN, Cornelis, Mr.",NL,NL
685407,"CAMPBELL, Brian, W.",NZ,NZ
646065,"ROBERTS, Anthony, Charles",GB,GB
928079,"NODA, Masashi",JP,JP
1658081,"AHN, Kie Y.",US,US
571934,"BOUGUEN, Anne",FR,FR
282065,"PARO, Disma",IT,IT
1833244,"GENGLER, David P.",US,US
1291576,"SHEBANOW, Michael, S.",US,US
703043,"TUNSTALL, Glen, Alan",GB,GB
326514,"GRASCHUS, Volker",DE,DE
1853542,"MIN, Kyu S.",US,US
496574,"STIEBERT, Monika",DE,DE
1737490,"SIEGAL, Michael",US,US
406883,"NIELSEN, Peter GrOnning",DK,DK
1237736,"BOGACHUK, Galina Alexandrovna",SU,SU
1470584,"BURSTEIN, Ethan S.",US,US
844709,"MIZUGUCHI, Shuji",JP,JP
1421259,"LUCIANO, Robert, Jr.",US,US
725591,"JOHANNESSON, Ken",DK,DK
969237,"INA, Keiichi",JP,JP
1090171,"IM, Young-Geun",KR,KR
25780,"O'REILLY, Lorraine, Ann",GB,AU
1312894,"NIKOLICH, Mikeljon, P.",US,US
751371,"PAILA, Toni",FI,US
1420585,"LINDQVIST, Wilhelm, Ove",SE,SE
1811680,"LAYCOCK, Martin",GB,NO
1857133,"LOWSKY, Robert",CA,US
542496,"HUTTUNEN, Jarmo",FI,FI
720187,"AL-SABAH, Sabah, Naser",KW,KW
364871,"WEDERMANN, Lothar",DE,DE
867371,"KOZONO, Yuuzou",JP,JP
1526880,"HALSTEAD, Scott",US,US
298504,"JOHANSSON, Orjan",SE,SE
1696582,"MURRAY, Jeremy, W.",US,US
816403,"YA'AKOBOVITZ, Assaf",IL,IL
1131288,"KIM, Cho-Kyong",KR,KR
294427,"BOZZA, Stefano",IT,IT
654577,"SIMMEN, Erich",CH,CH
1296108,"HOWIE, Cameron, Telfer",ZA,US
1067330,SHIBATA Noritaka,JP,JP
820033,"BEN HAIM, Guy",IL,IL
1223288,"REHAMMAR, Robert",SE,SE
142361,"MIRONOV, Gabriel",CA,CA
923569,"OOHASHI, Yoshiaki",JP,JP
1042418,SASAKI Kazuki,JP,JP
1638600,"CONOVER, Amy",US,US
775513,"SLACK, Mark",GB,GB
1426505,"NICULAE, Marian",RO,US
1174161,"POPAY, Alison, Jean",NZ,NZ
1406793,"SHIN, Sanghoon",KR,US
1653946,"MCCONNELL, Ed",US,US
1755897,"RIVAS III, Joe",US,US
1614699,"KOMARNITSKY, Philip, B.",US,US
1638700,"AGASHE, Parag, Arun",US,US
1592264,"DAVIS, Nick, N.",US,US
84581,"LEVEY, Simon, John, Michael",CA,CA
504362,"RANDEL, Sebastian",DE,US
1363438,"SIT, Sing-Yuen",US,US
1231812,"KWOK, Yien Chian",SG,SG
757157,"ANDERSEN, Helge Lie",NO,NO
957939,"WAKAMATSU, Masaki",JP,JP
1367071,"SMITH, Charles, J.",US,US
1092992,"LIM, Woo Sung",KR,KR
1816845,"MOSS, Bevan, Hoskyn",CA,CA
276694,"TENNING, Paul, Peter",SE,SE
541636,"JETSU, Petri",FI,FI
1210833,"FERNANDEZ, Victor",VE,SE
764143,"BORCZUK, Alain",US,US
660483,"KALIN, Robert, M.",US,GB
1463845,"SESSIONS, Robert",US,US
1045717,AOYAMA Takeshi,JP,JP
53476,"MENDES, GONCALVES, Artur",BR,BR
674466,"PRYME, Ian",GB,NO
342917,"GHIRARDI QUINODOZ, Juan, JosE",AR,ES
1757341,"JAIN, Babu",IN,US
1101806,"SHIN, Woon Seo",KR,KR
1055309,"NARA, Miwako",JP,JP
1326344,"RYAN, Timothy, J.",US,US
194809,"HEINDL, Alexander",DE,DE
886978,"KAMEI, Takeshi",JP,JP
912746,"NUKAGA, Jirou",JP,JP
582980,"SEGUR, Patrick",FR,FR
479762,"SOURBE, Wilfrid",FR,FR
1408879,"TOTH, Cynthia, A.",US,US
696240,"LITTLE, Alan",GB,GB
205278,"WILM, Bernhard",DE,DE
1199059,"ANDERSSON, Ebert",SE,SE
1035568,"KATO, Kota",JP,JP
1037266,TERAHARA Masaki,JP,JP
465266,"ISABLEU, Brice",FR,FR
368104,"TIEFENBACH, Andy",US,US
1536974,"FAHRER, Ernest",FR,FR
773128,"GIACCA, Mauro",IT,IT
561048,"LALOUETTE, Olivier",FR,FR
1475080,"SNUFFER, Denver, C.",US,US
1284576,"ABRAHAM, Carl, J.",US,US
1607708,"CONNER, Keith",US,US
986033,"AGATA, Masahiko",JP,JP
664298,"THORNES, John, Edward",GB,GB
1167036,"HOGNESTAD, Reidar",NO,NO
1525682,"KELLAR, Kenneth, E.",US,US
1405125,"LEV, Mordechai",US,US
246507,"GILBERT, John, A.",US,US
1837800,"SAMBORN, Scott Lee",US,US
1540464,"THORN, Stephen, J.",US,US
410178,"EVANS, Jonathan, A.",US,US
1236115,"KOLESNIKOVA, Nina, Ivanovna",SU,SU
1626969,"MICUCCI, Paul",CA,CA
438534,"BOTZEM, Joerg",DE,DE
1714361,"FARNUNG, Kirk D.",US,US
408098,"POTWARKA, J.",CA,CA
902157,"FUJIWARA, Katuyoshi",JP,JP
54192,"MENEGOTTO, Odair",BR,BR
228561,"PEDERSEN, Martin B.",DK,DK
705821,"HETHERINGTON, IAN",GB,GB
387973,"BREMAUD, Auguste",FR,FR
377869,"KHALIL, Ziad",AT,AT
825200,"AJMERA, Chhotalal, Shamal",IN,IN
1766944,"LI, Tong",US,US
1751632,"ADAMS, Susan, Marlene",US,US
962930,"MIYAZOE, Hiroshi",JP,JP
551424,"KILPINEN, Eeva-Lotta",FI,FI
1838418,"BARDON, Andrew",US,US
257575,"KROGER, Dietrich",DE,DE
450292,"STRUNCK, Sebastian",DE,DE
992145,"IZUME, Masato",JP,JP
416937,"HESKAMP, Ingo",DE,DE
690733,"FINCH, Matthew",GB,GB
508014,"DALTON, Scott",US,US
339222,"SAKURAI, Tadashi",JP,JP
1060154,SUEMITSU Mariko,JP,JP
1605744,"FOX, Jeffrey, Atrhur",US,US
239554,"ACH, Alexander",DE,DE
464066,"KALBERER, Sieghard",DE,DE
1177855,"YAP, Jinhan, Justin",SG,PH
1048879,"HIGUCHI, Kenichi",JP,ID
1507220,"CANONACO, Alessandro, F.",US,US
812605,"ZIV, Omer",IL,IL
23346,"FORLANI, Robert",AU,AU
1454302,"FRIESE, Judtih, A.",US,US
1162857,"TIKUNOV, Yury",RU,NL
1636387,"BURNS, JR., James, M.",US,US
687112,"BOEHM, Gitte",DE,DE
777121,"JOSHI, Girdhar",IN,IN
1334619,"RIEDEL, Richard",US,US
576296,"ARMIROLI, Jean",FR,FR
1792859,"THOMPSON, Eric, W.",US,US
1167612,"WATKINS, David",GB,NO
668348,"GLEN, Deborah, Anne",GB,GB
1399253,"BULINA, Maria, E.",RU,RU
72359,"BAZZARELLA, Ricardo",CA,CA
783453,"FICCADENTI, Giuseppe",IT,IT
52609,"SILVA JUNIOR, Rafael",BR,BR
559618,"PAYEN, Jean-Marc",FR,FR
39203,"SUTHERLAND, Duncan, A",AU,AU
1182430,"BOCHKAREV, Jury Alexandrovich",UZ,UZ
1253384,"BYRNE, Thomas, Edward",--,US
166193,"JUNKER, Franz",DE,DE
1375793,"QUAN, Jeanette",US,US
173580,"DORSCH, Ludwig",DE,DE
1422263,"AYRES, Mark, R.",US,US
1015873,"SHIBUKAWA, Koichi",JP,JP
1174911,"BUTLER, Richard George Arthur",NZ,NZ
585840,"ROCCHI, Jean-Marc",FR,FR
901298,"WATANABE, Tomoji",JP,JP
298238,"BOSETTI, Aldo",IT,IT
1605875,"COLON, Julio, A.",US,US
331979,"RATH, Hans-Peter",DE,DE
1679862,"HEYDLER, Arnaud",FR,US
218436,"HENNINGSEN, Jes, O.",DK,DK
1343962,"FITZGERALD, Stephen, R.",US,US
382567,"HASENFUSS, Gerd",DE,DE
410212,"ROSSI, Jason, Anthony",US,US
54257,"YAMANE, Tetsuo",BR,BR
158314,"BAO, Mingfu",CN,CN
1266720,"MACIUNAS, Robert, J.",US,US
1776504,"TRUDEAU, Timothy",US,US
1698865,"BASU, Prabahan",US,US
682742,"WHAITE, Stuart",AU,GB
1018654,"KAWASE, Masaki",JP,JP
1221667,"LUNDVALL, HAkan",SE,SE
1850848,"ELDER, Stephen",GB,IE
1152178,"TANGENBERG, Jurjen",NL,NL
1409131,"VEEN, Gerald, Raymond",US,US
1703963,"TORRE, Marco Kenneth Della",AU,AU
1617025,"KOTZOT, Heinz, J.",DE,US
1763369,"KUKREJA, Anil",US,US
1386036,"AUGE, Wayne, K., II",US,US
832478,"BELTRAMINI, Giorgio",IT,IT
1850937,"CHANG, Michael, Paul",US,US
176922,"MORITZ, GUnther",DE,DE
1304315,"COLLBERG, Christian, Sven",SE,NZ
466972,"SCHAAL, Andreas",DE,DE
1603733,"HAMILTON, Timothy",US,US
1403711,"BLANKENBECKLER, David, L.",US,US
699817,"BROWN, Adrian, St Clair",GB,GB
1289261,"BECK, William, A.",US,US
6089,"LANGER, Thomas",AT,AT
731104,"JORNBORN, Stefan",SE,SE
1521178,"CALARCO, Paul",US,US
401258,"DOESSEGGER, Lucette",CH,CH
1069637,ISHIWATA Teruo,JP,JP
1615217,"DOTY, Mark, C.",US,US
1288493,"STOKES, David, Brian",US,US
1009356,"SHAFFER, Milo",US,GB
877210,"OKINO, Susumu",JP,JP
873606,"TAKEMURA, Kenzo",JP,JP
1566365,"OPPERMAN, Gary",US,US
272183,"CRAIG, John, William, Thomas",GB,GB
1854147,"ROSE, Marc",US,US
1074825,"NAM, Kyu-hong",KR,KR
1573866,"ROMANOV, Nikolai, L.",US,US
119055,"XIAO, Juncheng",CN,CN
1221055,"CLAUSEN, Peter",SE,SE
445701,"CURTIUS, Joachim",DE,DE
190986,"MISCHO, Stefan",DE,DE
1356604,"SHEVELEV, Mykhaylo",UA,US
151238,"ZHONG, Linglong",CN,CN
928074,"HOH, Koichiro",JP,JP
1767837,"BOYNTON, Stephen, E.",US,US
616539,"EAST, Ralph, Joseph",GB,GB
491277,"GENCER, Asli",TR,TR
380823,"KAHDEMANN, Steffen",DE,DE
45174,"DALLARD, Bradley John",AU,AU
799122,"MASSENGALE, Roger, Dillard",US,US
1493002,"DeWITT, David, M.",US,US
375736,"SCHWARZ, Rolf",DE,CH
558390,"LIU, Lon, Chang",US,US
1798715,"DUTTA, Sagar",IN,IN
1680674,"BELOW, Matthew, B.",US,US
666199,"COOK, Andrew, Simon",GB,GB
1804192,"SANGERMANO II, Antonio",US,US
1539046,"KOUZNETSOV,, Dmitri",US,US
1268363,"JOHNSON, Edwin, C.",US,US
974506,"FUJITA, Kensaku",JP,JP
336753,"VAN DE VREKEN, Wim",BE,BE
685186,"PARIS, Lee, Anthony, Robert",GB,GB
1089368,"HA, Hyun-Chul",KR,KR
1445302,"LIU, Yanbin",CN,US
468414,"GATZWEILER, Elmar",DE,DE
766476,"STEENSEN, Ole",DK,DK
1077823,"KANG, Seok, Kyu",KR,KR
1064646,"TOKUNAGA, Kazuhito",JP,JP
1060054,"NISHIMOTO, Nobuhide",JP,JP
1357424,"MCPHERSON, Mathew",US,US
1810055,"BOGATIN, Jeffrey, B.",US,US
1388842,"WENCHELL, Thomas",US,US
973038,"NANITANI, Seiji",JP,JP
635488,"CHRISTIE, Tony, John",GB,GB
1212721,"RESMALM, Monia",SE,SE
751577,"SHARMA, Vidhu",IN,IN
908861,"KANAI, Kenzo",JP,JP
1445962,"VREDEVOODG, Loren, D.",US,US
1370352,"LEVY, Orlie",US,US
838899,"CECI, Ivano",IT,IT
311801,"HOVILA, Ari",FI,FI
1855606,"BLUMBERG, Laura Cook",US,US
112116,"ZHANG, Liwen",CN,CN
412472,"FONTAINE, Pascal",FR,FR
450255,"BONIN, Irena",SI,SI
61011,"COPELAND, Miles, Alexander",CA,CA
67669,"WESTON, Andrea, D.",CA,CA
342417,"ROSTALKSI, Hans-JUrgen",DE,DE
152905,"Shi, Weihua",CN,CN
1675918,"BRENNEMAN, Rodney A.",US,US
504872,"VINDSPOLL, Harald",NO,NO
1211802,"JOHNSSON, Helny, Lisbeth",SE,SE
452268,"VIDAL, Michel",FR,FR
269749,"SERAFIN, Carlo",IT,IT
996769,"SHIOTA, Kazunori",JP,JP
341847,"LATINI, Robert",IT,IT
1249837,"AVERITT, O., Robert",US,US
217254,"JENSEN, Ole, Jo /rgen",DK,DK
621450,"VIRK, Gurvinder, Singh",GB,GB
678842,"RICHARDSON, Anthony",GB,GB
421516,"MC KINLEY, Ashley",GB,GB
1695252,"PORTER, Gary, S.",US,US
1710253,"DEYSARKAR, Asoke, K.",US,US
510801,"ALBUQUERQUE, JosE",FR,FR
344673,"ENGEL, Alexander",DE,DE
367308,"ZIESCHANG, RenE",DE,DE
1717147,"ERSOY, Seyhan",US,US
10650,"CAMPBELL, George, Valentine",AU,AU
1809130,"HUA, Dan",US,US
1061894,SHIROKI Kenichi,JP,JP
928089,"TAKECHI, Hirotoshi",JP,JP
485031,"BLOM, Elisabeth",SE,SE
714807,"LANGO, JOzsef",HU,HU
1497404,"CIULLO, William, Richard",US,US
55564,"FERRAZ, Vitorio Giovanni Zanetti",BR,BR
1452882,"GARCIA, Carlos, D.",AR,US
1705614,"WARREN, Hollis, Thomas",US,US
1161052,"PANEDA RODRIGUEZ, Maria Astrid",ES,ES
108569,"COLINAS FERRO, JosE Miguel",CL,CL
178837,"DLUGOSCH, Dieter",DE,DE
1004999,"KAJIMA, Hideki",JP,JP
1237951,"BERTULIS, Albert Pyatrovich",SU,SU
1632001,"KOOIJMAN, Cornelis Sander",NL,NL
1478247,"DUNN, Linnea",US,US
1356228,"WONG, Wing, Hung",US,US
549412,"Puputti, Matti",FI,FI
456324,"DISINGRINI, Teresa",IT,IT
30969,"HARVEY, Michael",AU,AU
424518,"WILNEDER, Gerhard, Albert",DE,DE
1570944,"CLARKE, Brian, D",US,US
1172187,"BLACK, Leslie, Allan",NZ,NZ
1394683,"DUBOIS, Craig",US,US
533333,"BELLES ALBERT, JosE MarIa",ES,ES
398192,"RUGGABER, Urs",CH,CH
1770852,"BRADLEY, William",US,US
1054406,"INOKUCHI, Yukihiro",JP,JP
1779325,"DAVIS, Hedvika",US,US
1350731,"SCHMIDT, Peter, H.",US,US
1661490,"CHEN, Marina, Ling",US,US
555534,"L'HOIR, CEcile",BE,BE
216014,"BEULE, Sebastian",DE,DE
914604,"HIRATA, Masafumi",JP,JP
370105,"BAK, Lars",DK,DK
863976,"TAKEHANA, Yasuo",JP,JP
1813436,"MENDELSOHN, John",US,US
438282,"RUF, Markus",DE,DE
860703,"YAMAGUCHI, Munehide",JP,JP
1858977,"ROOS, Marius",ZA,ZA
1187558,"OGURTSOV, Sergei Dmitrievich",RU,RU
57400,"RODRIGUES, Leonardo",BR,BR
1433635,"OLSON, Jan, B.",US,US
1616274,"MACDONALD, Peter, Lindsay",CH,CH
1856247,"WANG, Haitang",CN,US
541049,"RAHKALA, Jari",FI,DE
199619,"SCHRADER, Thomas",DE,DE
1590805,"GINIGER, Dr. Martin",US,US
59753,"SYKES, Thomas, R.",CA,CA
1567052,"HUANG, Daquan",CN,US
1447785,"BEESLEY, Daryl",US,US
1746845,"CAHILL, William R.",US,US
1436981,"EDWARDS, W., Farrell",US,US
138556,"HE, Shaoxiong",CN,CN
1806688,"CAPY, Joshua",US,US
599943,"FERREY, Paul",FR,FR
681186,"HOLDEN, Steven, L.",GB,GB
1789981,"URGAONKAR, Rahul",IN,US
1307366,"ROSENFELD, Jon, P.",US,US
1751941,"OZTURK, Alper",TR,US
126348,"LI, Wenguang",CN,CN
1510311,"CHALFIN, Alexander, E.",US,US
427539,"GRAUS PORTA, Diana",ES,CH
508937,"BRANDON, Nigel",GB,GB
1083847,"PARK, Chean-Gui",KR,KR
211673,"KRETZER, Norbert",DE,DE
472138,"MEX, Ulf-Michael",DE,DE
1162184,"LUITEN, Dennis Gerardus Karel Maria",NL,NL
889902,"TAKEUCHI, Teruo",JP,JP
1372205,"COHEN, Herb",US,US
1140202,"KIM, Joonseo",KR,KR
1102057,"PARK, DAL YOUNG",KR,KR
1600451,"ISSAKHANI, Mediko",US,US
1626245,"FOSS, Benjamin, P.",US,US
655573,"NORMAN, Jason, Scott",GB,GB
1502712,"GSCHWENDER, Gerhard",DE,IN
1670980,"JACOBS, Thomas E.",US,US
550958,"YLINEN, Samuli YrjAnA",FI,FI
681038,"JENKINS, Gareth",GB,DE
563045,"FICHEPAIN, FrEdEric",FR,FR
121855,"LIU, Yining",CN,CN
1212244,"EFRAIMSSON, Lars",SE,SE
156517,"YANG, Carl",CN,CN
1439410,"GUTIERREZ, Raul",MX,MX
252730,"BOLOGNESI, Andrea",IT,IT
