,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile,decile_1stGMI_Sara
2117,GB,G08C,0.0,0.0,0.0,0.0,0.0238097283317759,0.0,0.0,0.0,0.0,0.0238097283317759,1,10,3,3.0
2118,GB,B01D,0.0,0.0,0.0,0.0,0.0014184397163273,0.0,0.0,0.0,0.0,0.0014184397163273,1,193,4,4.0
2119,GB,H02H,0.0,0.0,0.0,0.0,0.0151520235519999,0.0,0.0,0.0,0.0,0.0151520235519999,1,22,5,5.0
2120,GB,A47K,0.0,0.0,0.0,0.0,0.018182268541215,0.0,0.0,0.0,0.0,0.018182268541215,1,19,3,3.0
2121,GB,C07B,5.0,0.3571428571428571,0.3571428571428571,0.0,0.0704225335905624,5.0,0.3571428571428571,0.3571428571428571,0.0,0.0704225335905624,1,15,7,7.0
2122,GB,B65G,0.0,0.0,0.0,0.0,0.0043863823306521,0.0,0.0,0.0,0.0,0.0043863823306521,1,72,5,5.0
2123,GB,G06T,0.0,0.0,0.0,0.0,0.0016181229773462,0.0,0.0,0.0,0.0,0.0016181229773462,1,158,1,1.0
2124,GB,G05F,0.0,0.0,0.0,0.0,0.01754385991052,0.0,0.0,0.0,0.0,0.01754385991052,1,17,5,5.0
2125,GB,G08B,0.0,0.0,0.0,0.0,0.0042918594709485,0.0,0.0,0.0,0.0,0.0042918594709485,1,69,1,1.0
2126,GB,H05B,1.0,0.0128205128205128,0.0128205128205128,0.0,0.01628664495114,1.0,0.0128205128205128,0.0128205128205128,0.0,0.01628664495114,1,79,4,4.0
2127,GB,H04M,1.0,0.0057471264367816,0.0057471264367816,0.0,0.0041724617524339,1.0,0.0057471264367816,0.0057471264367816,0.0,0.0041724617524339,2,175,1,1.0
2128,GB,H01B,0.0,0.0,0.0,0.0,0.0107526881721013,0.0,0.0,0.0,0.0,0.0107526881721013,2,33,2,2.0
2129,GB,B29D,0.0,0.0,0.0,0.0,0.0106387435237793,0.0,0.0,0.0,0.0,0.0106387435237793,1,30,7,7.0
2130,GB,F16J,0.0,0.0,0.0,0.0,0.005524905191931,0.0,0.0,0.0,0.0,0.005524905191931,1,53,7,7.0
2131,GB,C40B,0.0,0.0,0.0,0.0,0.0149253731353806,0.0,0.0,0.0,0.0,0.0149253731353806,1,15,9,9.0
2132,GB,B66B,0.0,0.0,0.0,0.0,0.03333378072576,0.0,0.0,0.0,0.0,0.03333378072576,1,10,4,4.0
2133,GB,E21D,0.0,0.0,0.0,0.0,0.011363637408548,0.0,0.0,0.0,0.0,0.011363637408548,1,24,5,5.0
2134,GB,C07H,1.5,0.0272727272727272,0.0295454545454545,0.0,0.0184632429059952,1.5,0.0272727272727272,0.0295454545454545,0.0,0.0184632429059952,2,56,3,3.0
2135,GB,A61L,0.0,0.0,0.0,0.0,0.0026178011266327,0.0,0.0,0.0,0.0,0.0026178011266327,1,94,1,1.0
2136,GB,G05D,1.0,0.0263157894736842,0.0263157894736842,0.0,0.0420162905787713,1.0,0.0263157894736842,0.0263157894736842,0.0,0.0420162905787713,1,39,1,1.0
2137,GB,H01Q,0.0,0.0,0.0,0.0,0.0024813895781637,0.0,0.0,0.0,0.0,0.0024813895781637,1,107,2,2.0
2138,GB,A61M,0.5,0.0017985611510791,0.0058862001308044,0.0,0.0015312602556257,0.5,0.0017985611510791,0.0058862001308044,0.0,0.0015312602556257,2,279,1,1.0
2139,GB,H04W,1.0,0.0023201856148491,0.0035901356957041,0.00011443551143,0.0012892303180387,1.0,0.0023201856148491,0.0035901356957041,0.00011443551143,0.0012892303180387,8,432,1,1.0
2140,GB,B65D,0.0,0.0,0.0,0.0,0.0016181250965053,0.0,0.0,0.0,0.0,0.0016181250965053,1,210,1,1.0
2141,GB,A61N,0.0,0.0,0.0,0.0,0.0126588149610716,0.0,0.0,0.0,0.0,0.0126588149610716,2,35,3,3.0
2142,GB,C23C,0.0,0.0,0.0,0.0,0.0035335689045936,0.0,0.0,0.0,0.0,0.0035335689045936,1,71,2,2.0
2143,GB,G10H,0.0,0.0,0.0,0.0,0.04545544150214,0.0,0.0,0.0,0.0,0.04545544150214,1,10,5,5.0
2144,GB,F24F,0.0,0.0,0.0,0.0,0.0158732487082115,0.0,0.0,0.0,0.0,0.0158732487082115,1,19,3,3.0
2145,GB,F03D,0.0,0.0,0.0,0.0,0.0238102493603168,0.0,0.0,0.0,0.0,0.0238102493603168,1,18,3,3.0
2146,GB,G01N,0.3333333333333333,0.0005899705014749,0.0007866273352999,0.0,0.0009437903260734,0.3333333333333333,0.0005899705014749,0.0007866273352999,0.0,0.0009437903260734,3,566,1,1.0
2147,GB,E05B,0.5,0.0116279069767441,0.0155038759689922,0.0,0.0197122259864922,0.5,0.0116279069767441,0.0155038759689922,0.0,0.0197122259864922,2,44,4,4.0
2148,GB,H03G,0.0,0.0,0.0,0.0,0.0256417182693091,0.0,0.0,0.0,0.0,0.0256417182693091,1,19,1,1.0
2149,GB,F25J,3.0,0.2307692307692307,0.2403846153846154,0.0064102564102564,0.1015606833496205,3.0,0.2307692307692307,0.2403846153846154,0.0064102564102564,0.1015606833496205,1,14,7,7.0
2150,GB,B60J,0.0,0.0,0.0,0.0,0.0204087052555294,0.0,0.0,0.0,0.0,0.0204087052555294,2,17,7,7.0
2151,GB,H02J,1.0,0.0178571428571428,0.0178571428571428,0.0,0.0230414169130529,1.0,0.0178571428571428,0.0178571428571428,0.0,0.0230414169130529,1,57,2,2.0
2152,GB,G01S,0.0,0.0,0.0,0.0,0.0023310447177437,0.0,0.0,0.0,0.0,0.0023310447177437,1,117,1,1.0
2153,GB,G10D,0.0,0.0,0.0,0.0,0.0370375953585275,0.0,0.0,0.0,0.0,0.0370375953585275,1,11,10,10.0
2154,GB,G09F,0.0,0.0,0.0,0.0,0.0147066633777228,0.0,0.0,0.0,0.0,0.0147066633777228,1,32,1,1.0
2155,GB,B62D,1.0,0.0196078431372549,0.0196078431372549,0.0,0.0320510669587692,0.0,0.0,0.0,0.0,0.0067572660199283,2,52,4,4.0
2156,GB,C03C,0.0,0.0,0.0,0.0,0.0072463780494951,0.0,0.0,0.0,0.0,0.0072463780494951,1,34,8,8.0
2157,GB,F16K,0.0,0.0,0.0,0.0,0.0052916458081641,0.0,0.0,0.0,0.0,0.0052916458081641,1,73,1,1.0
2158,GB,C11D,2.0,0.0121212121212121,0.0258585858585858,0.0,0.0054866634527721,2.0,0.0121212121212121,0.0258585858585858,0.0,0.0054866634527721,1,166,1,1.0
2159,GB,A43B,0.0,0.0,0.0,0.0,0.0117650320392972,0.0,0.0,0.0,0.0,0.0117650320392972,1,21,5,5.0
2160,GB,B65H,0.5,0.0070422535211267,0.0070422535211267,0.0,0.0138888888888888,0.5,0.0070422535211267,0.0070422535211267,0.0,0.0138888888888888,2,72,6,6.0
2161,GB,F01L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,4,4.0
2162,GB,F24S,3.0,0.4285714285714285,0.4285714285714285,0.0,0.125,2.0,0.2857142857142857,0.3214285714285714,0.0,0.1032611345489852,2,8,8,8.0
2163,GB,A47G,0.0,0.0,0.0,0.0,0.0200008524343757,0.0,0.0,0.0,0.0,0.0200008524343757,1,22,5,5.0
2164,GB,B05B,1.0,0.0185185185185185,0.0246913580246913,0.0,0.0170507259734961,1.0,0.0185185185185185,0.0246913580246913,0.0,0.0170507259734961,2,55,1,1.0
2165,GB,A45D,0.0,0.0,0.0,0.0,0.0158734995735445,0.0,0.0,0.0,0.0,0.0158734995735445,1,27,3,3.0
2166,GB,H04J,0.0,0.0,0.0,0.0,0.0114948205297802,0.0,0.0,0.0,0.0,0.0114948205297802,1,35,4,4.0
2167,GB,C08F,1.5,0.0197368421052631,0.0197368421052631,0.0001754385964912,0.019041426868997,1.5,0.0197368421052631,0.0197368421052631,0.0001754385964912,0.019041426868997,2,77,2,2.0
2168,GB,F01N,0.0,0.0,0.0,0.0,0.0084033619323297,0.0,0.0,0.0,0.0,0.0084033619323297,1,31,3,3.0
2169,GB,G10L,0.0,0.0,0.0,0.0,0.0041322314049586,0.0,0.0,0.0,0.0,0.0041322314049586,1,62,1,1.0
2170,GB,D06P,1.0,0.1,0.1,0.0,0.1428568651564647,1.0,0.1,0.1,0.0,0.1428568651564647,1,11,5,5.0
2171,GB,A63H,0.0,0.0,0.0,0.0,0.0227280727697679,0.0,0.0,0.0,0.0,0.0227280727697679,1,20,5,5.0
2172,GB,H04H,0.0,0.0,0.0,0.0,0.0588244825271064,0.0,0.0,0.0,0.0,0.0588244825271064,1,9,8,8.0
2173,GB,C01G,0.0,0.0,0.0,0.0,0.0285717618122422,0.0,0.0,0.0,0.0,0.0285717618122422,1,11,1,1.0
2174,GB,C22C,1.0,0.0277777777777777,0.0277777777777777,0.0,0.0303029819263944,1.0,0.0277777777777777,0.0277777777777777,0.0,0.0303029819263944,1,37,1,1.0
2175,GB,A22C,0.0,0.0,0.0,0.0,0.0131582031249999,0.0,0.0,0.0,0.0,0.0131582031249999,1,16,8,8.0
2176,GB,F16L,1.0,0.0072992700729927,0.0072992700729927,0.0,0.0071090047401752,1.0,0.0072992700729927,0.0072992700729927,0.0,0.0071090047401752,2,138,1,1.0
2177,GB,C11B,0.0,0.0,0.0,0.0,0.0384620271211356,0.0,0.0,0.0,0.0,0.0384620271211356,1,10,1,1.0
2178,GB,C07C,1.5,0.0051724137931034,0.0087643678160919,0.0,0.0035051497135728,1.5,0.0051724137931034,0.0087643678160919,0.0,0.0035051497135728,2,291,1,1.0
2179,GB,C30B,1.0,0.0434782608695652,0.0434782608695652,0.0,0.0595237040791666,0.0,0.0,0.0,0.0,0.0131583538970506,2,24,1,1.0
2180,GB,B60Q,2.0,0.1333333333333333,0.1333333333333333,0.0,0.0961535212287973,2.0,0.1333333333333333,0.1333333333333333,0.0,0.0961535212287973,1,16,6,6.0
2181,GB,A44B,1.0,0.0769230769230769,0.0769230769230769,0.0,0.1086953653795618,0.0,0.0,0.0,0.0,0.026316148460653,2,14,7,7.0
2182,GB,F04B,1.0,0.0256410256410256,0.0256410256410256,0.0,0.0328946499405414,1.0,0.0256410256410256,0.0256410256410256,0.0,0.0328946499405414,1,40,4,4.0
2183,GB,A01K,2.0,0.0408163265306122,0.0408163265306122,0.0,0.0164836218396486,2.0,0.0408163265306122,0.0408163265306122,0.0,0.0164836218396486,2,50,9,9.0
2184,GB,A24B,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0757575731200435,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0757575731200435,2,14,1,1.0
2185,GB,G01D,0.0,0.0,0.0,0.0,0.0032362464475111,0.0,0.0,0.0,0.0,0.0032362464475111,1,73,8,8.0
2186,GB,F23D,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,6,6.0
2187,GB,C08K,2.0,0.0408163265306122,0.0408163265306122,0.0,0.0238095238093522,2.0,0.0408163265306122,0.0408163265306122,0.0,0.0238095238093522,1,50,2,2.0
2188,GB,H02G,2.0,0.0434782608695652,0.0434782608695652,0.0,0.0267379679144385,2.0,0.0434782608695652,0.0434782608695652,0.0,0.0267379679144385,1,47,9,9.0
2189,GB,G02F,2.8,0.0337349397590361,0.0536469878094441,0.0053188363208933,0.009441211936101,2.8,0.0337349397590361,0.0536469878094441,0.0053188363208933,0.009441211936101,5,84,4,4.0
2190,GB,B41M,1.0,0.025,0.025,0.0,0.0276243093789033,1.0,0.025,0.025,0.0,0.0276243093789033,1,41,1,1.0
2191,GB,H01F,0.0,0.0,0.0,0.0,0.0075761172779419,0.0,0.0,0.0,0.0,0.0075761172779419,2,40,6,6.0
2192,GB,G03C,0.0,0.0,0.0,0.0,0.0034602076124567,0.0,0.0,0.0,0.0,0.0034602076124567,1,65,3,3.0
2193,GB,C07D,1.0,0.0016,0.0036363636363636,4.786324786324786e-05,0.0011335975910139,1.0,0.0016,0.0036363636363636,4.786324786324786e-05,0.0011335975910139,3,626,1,1.0
2194,GB,B07B,0.0,0.0,0.0,0.0,0.0227276859980016,0.0,0.0,0.0,0.0,0.0227276859980016,1,12,6,6.0
2195,GB,D06M,0.0,0.0,0.0,0.0,0.0103094665441371,0.0,0.0,0.0,0.0,0.0103094665441371,1,25,1,1.0
2196,GB,H05K,1.0,0.0114942528735632,0.0114942528735632,0.0,0.0148809523809523,1.0,0.0114942528735632,0.0114942528735632,0.0,0.0148809523809523,1,88,3,3.0
2197,GB,D21F,1.0,0.0769230769230769,0.0769230769230769,0.0,0.1086953653795618,1.0,0.0769230769230769,0.0769230769230769,0.0,0.1086953653795618,1,14,6,6.0
2198,GB,E01B,0.0,0.0,0.0,0.0,0.0161293671800837,0.0,0.0,0.0,0.0,0.0161293671800837,1,18,4,4.0
2199,GB,F21V,0.0,0.0,0.0,0.0,0.0263169076991142,0.0,0.0,0.0,0.0,0.0263169076991142,1,22,1,1.0
2200,GB,E05D,0.0,0.0,0.0,0.0,0.0526325371094558,0.0,0.0,0.0,0.0,0.0526325371094558,1,11,1,1.0
2201,GB,A01N,0.0,0.0,0.0,0.0,0.0028089887640449,0.0,0.0,0.0,0.0,0.0028089887640449,1,92,2,2.0
2202,GB,C21C,0.0,0.0,0.0,0.0,0.0208334933333333,0.0,0.0,0.0,0.0,0.0208334933333333,1,12,8,8.0
2203,GB,F23R,0.0,0.0,0.0,0.0,0.0073529420951538,0.0,0.0,0.0,0.0,0.0073529420951538,1,32,4,4.0
2204,GB,C07K,2.333333333333333,0.0069033530571992,0.0070442378134685,0.0,0.0023851587895231,2.333333333333333,0.0069033530571992,0.0070442378134685,0.0,0.0023851587895231,3,339,1,1.0
2205,GB,C12Q,5.0,0.0344827586206896,0.0344827586206896,0.0,0.0080906148867313,5.0,0.0344827586206896,0.0344827586206896,0.0,0.0080906148867313,1,146,2,2.0
2206,GB,H04R,4.0,0.0571428571428571,0.0714285714285714,0.0,0.015237092639932,4.0,0.0571428571428571,0.0714285714285714,0.0,0.015237092639932,1,71,4,4.0
2207,GB,G01F,0.0,0.0,0.0,0.0,0.0029850746269029,0.0,0.0,0.0,0.0,0.0029850746269029,2,99,1,1.0
2208,GB,H04Q,2.0,0.0224719101123595,0.0224719101123595,0.0,0.0142856954062643,2.0,0.0224719101123595,0.0224719101123595,0.0,0.0142856954062643,1,90,9,9.0
2209,GB,F42D,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,4,4.0
2210,GB,G02B,1.6666666666666667,0.0075414781297134,0.0075414781297134,0.0,0.005938242280285,1.0,0.004524886877828,0.0055304172951231,0.0,0.0050565660469446,3,222,1,1.0
2211,GB,C10G,0.0,0.0,0.0,0.0,0.0052631578951183,0.0,0.0,0.0,0.0,0.0052631578951183,1,46,2,2.0
2212,GB,G01C,1.0,0.0256410256410256,0.0256410256410256,0.0,0.0347222199645446,1.0,0.0256410256410256,0.0256410256410256,0.0,0.0347222199645446,1,40,5,5.0
2213,GB,A61Q,0.0,0.0,0.0,0.0,0.003012048192771,0.0,0.0,0.0,0.0,0.003012048192771,1,80,4,4.0
2214,GB,B60T,0.0,0.0,0.0,0.0,0.0050761421319796,0.0,0.0,0.0,0.0,0.0050761421319796,1,53,8,8.0
2215,GB,F02C,0.0,0.0,0.0,0.0,0.0046296296296296,0.0,0.0,0.0,0.0,0.0046296296296296,1,56,5,5.0
2216,GB,C09B,2.0,0.0425531914893617,0.0478723404255319,0.0,0.0214781825733511,1.0,0.0212765957446808,0.0382978723404255,0.0,0.0154350446491799,2,48,1,1.0
2217,GB,D06F,0.0,0.0,0.0,0.0,0.0129872491417152,0.0,0.0,0.0,0.0,0.0129872491417152,1,21,2,2.0
2218,GB,E21B,0.8,0.0027972027972027,0.0032756716967243,3.189792663476874e-05,0.0029262980315819,0.8,0.0027972027972027,0.0032756716967243,3.189792663476874e-05,0.0029262980315819,10,287,1,1.0
2219,GB,C04B,0.0,0.0,0.0,0.0,0.0027247987673419,0.0,0.0,0.0,0.0,0.0027247987673419,1,87,2,2.0
2220,GB,A24D,4.0,0.1666666666666666,0.1736111111111111,0.0144927536231884,0.0598312644722254,4.0,0.1666666666666666,0.1736111111111111,0.0144927536231884,0.0598312644722254,1,25,1,1.0
2221,GB,B29B,0.0,0.0,0.0,0.0,0.0169493658366287,0.0,0.0,0.0,0.0,0.0169493658366287,1,15,9,9.0
2222,GB,B67D,1.0,0.0294117647058823,0.0294117647058823,0.0,0.038167785670755,1.0,0.0294117647058823,0.0294117647058823,0.0,0.038167785670755,1,35,1,1.0
2223,GB,G05B,2.5,0.0367647058823529,0.0427807486631016,0.0,0.0115694763596028,2.5,0.0367647058823529,0.0427807486631016,0.0,0.0115694763596028,2,69,3,3.0
2224,GB,G07F,0.0,0.0,0.0,0.0,0.0024096385542206,0.0,0.0,0.0,0.0,0.0024096385542206,1,115,1,1.0
2225,GB,E06B,0.0,0.0,0.0,0.0,0.0166674704811372,0.0,0.0,0.0,0.0,0.0166674704811372,1,28,6,6.0
2226,GB,A47L,1.0,0.0175438596491228,0.0175438596491228,0.0,0.0225225225206415,1.0,0.0175438596491228,0.0175438596491228,0.0,0.0225225225206415,1,58,4,4.0
2227,GB,A61F,0.0,0.0,0.0,0.0,0.0017921146953412,0.0,0.0,0.0,0.0,0.0017921146953412,2,158,1,1.0
2228,GB,B25F,5.0,1.0,1.0,0.0,0.1666666666666666,5.0,1.0,1.0,0.0,0.1666666666666666,1,6,7,7.0
2229,GB,G09B,0.0,0.0,0.0,0.0,0.0104170161919999,0.0,0.0,0.0,0.0,0.0104170161919999,1,32,10,10.0
2230,GB,C09K,4.0,0.0380952380952381,0.0777453838678328,0.0,0.0111485107716284,4.0,0.0380952380952381,0.0777453838678328,0.0,0.0111485107716284,1,106,1,1.0
2231,GB,C08J,2.0,0.03125,0.03125,0.0,0.0170648464163822,2.0,0.03125,0.03125,0.0,0.0170648464163822,1,65,4,4.0
2232,GB,G01P,0.0,0.0,0.0,0.0,0.0092595483761523,0.0,0.0,0.0,0.0,0.0092595483761523,1,32,7,7.0
2233,GB,G07C,1.0,0.04,0.04,0.0,0.0471697476694581,1.0,0.04,0.04,0.0,0.0471697476694581,1,26,9,9.0
2234,GB,G01R,0.0,0.0,0.0,0.0,0.0016286644962404,0.0,0.0,0.0,0.0,0.0016286644962404,2,174,1,1.0
2235,GB,C10L,0.0,0.0,0.0,0.0,0.0049504950495049,0.0,0.0,0.0,0.0,0.0049504950495049,1,54,1,1.0
2236,GB,F25B,1.0,0.0526315789473684,0.0526315789473684,0.0,0.0694442387522453,1.0,0.0526315789473684,0.0526315789473684,0.0,0.0694442387522453,1,20,5,5.0
2237,GB,B22D,0.0,0.0,0.0,0.0,0.009804250533647,0.0,0.0,0.0,0.0,0.009804250533647,1,34,1,1.0
2238,GB,D01H,0.0,0.0,0.0,0.0,0.0277781506047999,0.0,0.0,0.0,0.0,0.0277781506047999,1,12,2,2.0
2239,GB,A61K,0.0,0.0,0.0,0.0,0.0004262574595056,0.0,0.0,0.0,0.0,0.0004262574595056,4,578,1,1.0
2240,GB,C12P,1.0,0.0181818181818181,0.0181818181818181,0.0,0.020491803253394,1.0,0.0181818181818181,0.0181818181818181,0.0,0.020491803253394,1,56,5,5.0
2241,GB,H01R,1.0,0.0106382978723404,0.0106382978723404,0.0,0.0158730158729436,1.0,0.0106382978723404,0.0106382978723404,0.0,0.0158730158729436,1,95,1,1.0
2242,GB,C09D,1.0,0.0074074074074074,0.0074074074074074,0.0,0.0083892617449662,1.0,0.0074074074074074,0.0074074074074074,0.0,0.0083892617449662,1,136,3,3.0
2243,GB,B60G,1.0,0.05,0.05,0.0,0.0819667911001763,1.0,0.05,0.05,0.0,0.0819667911001763,1,21,4,4.0
2244,GB,H03F,0.0,0.0,0.0,0.0,0.0041322328298382,0.0,0.0,0.0,0.0,0.0041322328298382,1,66,3,3.0
2245,GB,A23C,0.0,0.0,0.0,0.0,0.0454547658656008,0.0,0.0,0.0,0.0,0.0454547658656008,1,6,4,4.0
2246,GB,A46B,0.0,0.0,0.0,0.0,0.0625008226356489,0.0,0.0,0.0,0.0,0.0625008226356489,2,8,6,6.0
2247,GB,G06N,3.0,0.073170731707317,0.073170731707317,0.0,0.0294117137438597,3.0,0.073170731707317,0.073170731707317,0.0,0.0294117137438597,1,42,8,8.0
2248,GB,A01G,1.0,0.0666666666666666,0.0666666666666666,0.0,0.1041663870464,1.0,0.0666666666666666,0.0666666666666666,0.0,0.1041663870464,1,16,2,2.0
2249,GB,H04B,0.0,0.0,0.0,0.0,0.0012269938650373,0.0,0.0,0.0,0.0,0.0012269938650373,2,215,2,2.0
2250,GB,G01M,0.0,0.0,0.0,0.0,0.0061728395061738,0.0,0.0,0.0,0.0,0.0061728395061738,1,50,4,4.0
2251,GB,B65B,1.0,0.0163934426229508,0.0163934426229508,0.0,0.0229357798165137,1.0,0.0163934426229508,0.0163934426229508,0.0,0.0229357798165137,1,62,2,2.0
2252,GB,E02F,1.0,0.0588235294117647,0.0588235294117647,0.0,0.0806451612903225,1.0,0.0588235294117647,0.0588235294117647,0.0,0.0806451612903225,1,18,3,3.0
2253,GB,B64D,1.0,0.0136986301369863,0.0136986301369863,0.0,0.0190836759258476,1.0,0.0136986301369863,0.0136986301369863,0.0,0.0190836759258476,1,74,2,2.0
2254,GB,B01L,0.0,0.0,0.0,0.0,0.0099016000991384,0.0,0.0,0.0,0.0,0.0099016000991384,1,33,3,3.0
2255,GB,C09J,0.0,0.0,0.0,0.0,0.0121952711629038,0.0,0.0,0.0,0.0,0.0121952711629038,1,22,4,4.0
2256,GB,C07F,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,1,68,3,3.0
2257,GB,A63B,0.0,0.0,0.0,0.0,0.0084040177156433,0.0,0.0,0.0,0.0,0.0084040177156433,1,47,3,3.0
2258,GB,C02F,0.0,0.0,0.0,0.0,0.0038314204499226,0.0,0.0,0.0,0.0,0.0038314204499226,1,73,9,9.0
2259,GB,C12C,0.0,0.0,0.0,0.0,0.0434782609196329,0.0,0.0,0.0,0.0,0.0434782609196329,1,7,4,4.0
2260,GB,A61B,0.0,0.0,0.0,0.0,0.0007905138339939,0.0,0.0,0.0,0.0,0.0007905138339939,2,329,2,2.0
2261,GB,F23C,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,7,7.0
2262,GB,A61C,0.0,0.0,0.0,0.0,0.0370380694789443,0.0,0.0,0.0,0.0,0.0370380694789443,1,15,3,3.0
2263,GB,F16D,1.0,0.0116279069767441,0.0116279069767441,0.0,0.0181818181818179,1.0,0.0116279069767441,0.0116279069767441,0.0,0.0181818181818179,1,87,2,2.0
2264,GB,F25D,2.0,0.1,0.1884615384615384,0.0,0.0363509355237003,2.0,0.1,0.1884615384615384,0.0,0.0363509355237003,1,21,5,5.0
2265,GB,G09G,0.0,0.0,0.0,0.0,0.0028409090978909,0.0,0.0,0.0,0.0,0.0028409090978909,1,88,2,2.0
2266,GB,C12R,5.0,0.2777777777777778,0.2777777777777778,0.0,0.0602409329456784,5.0,0.2777777777777778,0.2777777777777778,0.0,0.0602409329456784,1,19,9,9.0
2267,GB,A47J,0.0,0.0,0.0,0.0,0.006578947368421,0.0,0.0,0.0,0.0,0.006578947368421,1,40,5,5.0
2268,GB,F02F,0.0,0.0,0.0,0.0,0.0192311869915463,0.0,0.0,0.0,0.0,0.0192311869915463,1,16,7,7.0
2269,JO,H04L,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
2270,JO,H04W,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
2271,BY,G06F,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,10,10.0
2272,RU,G02B,3.0,0.12,0.12,0.0,0.051020238884079,3.0,0.12,0.12,0.0,0.051020238884079,1,26,3,3.0
2273,RU,A61K,2.0,0.017094017094017,0.0307692307692307,0.0,0.0060547293895109,2.0,0.017094017094017,0.0307692307692307,0.0,0.0060547293895109,1,118,9,9.0
2274,RU,A61B,2.0,0.037037037037037,0.037037037037037,0.0,0.0212765664362056,2.0,0.037037037037037,0.037037037037037,0.0,0.0212765664362056,1,55,5,5.0
2275,RU,B02C,0.0,0.0,0.0,0.0,0.014925449343918,0.0,0.0,0.0,0.0,0.014925449343918,1,15,8,8.0
2276,RU,G01V,2.0,0.08,0.08,0.0,0.0471697476694581,2.0,0.08,0.08,0.0,0.0471697476694581,1,26,4,4.0
2277,RU,C12N,0.0,0.0,0.0,0.0,0.0080645162209965,0.0,0.0,0.0,0.0,0.0080645162209965,1,28,3,3.0
2278,RU,H03M,1.0,0.0909090909090909,0.0909090909090909,0.0,0.0892857142857136,1.0,0.0909090909090909,0.0909090909090909,0.0,0.0892857142857136,1,12,5,5.0
2279,RU,E21B,0.1666666666666666,0.0026455026455026,0.0026455026455026,0.0,0.0064103314847064,0.1666666666666666,0.0026455026455026,0.0026455026455026,0.0,0.0064103314847064,6,64,5,5.0
2280,RU,H04Q,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
2281,RU,G06T,1.0,0.0434782608695652,0.0434782608695652,0.0,0.048076923076923,1.0,0.0434782608695652,0.0434782608695652,0.0,0.048076923076923,1,24,4,4.0
2282,RU,C09K,1.0,0.0303030303030303,0.0303030303030303,0.0,0.0200000003453978,1.0,0.0303030303030303,0.0303030303030303,0.0,0.0200000003453978,2,34,5,5.0
2283,RU,G01N,1.0,0.0140845070422535,0.0140845070422535,0.0,0.016025641025641,1.0,0.0140845070422535,0.0140845070422535,0.0,0.016025641025641,1,72,6,6.0
2284,RU,G10L,1.0,0.25,0.25,0.0,0.3846146809455646,1.0,0.25,0.25,0.0,0.3846146809455646,1,5,7,7.0
2285,RU,B63B,0.0,0.0,0.0,0.0,0.0322583109515835,0.0,0.0,0.0,0.0,0.0322583109515835,1,7,5,5.0
2286,RU,G06F,2.0,0.0147058823529411,0.0147058823529411,0.0,0.0086655112651646,1.0,0.0073529411764705,0.0098039215686274,0.0,0.006746240965701,2,137,2,2.0
2287,RU,B01J,0.0,0.0,0.0,0.0,0.0080002660555061,0.0,0.0,0.0,0.0,0.0080002660555061,1,33,8,8.0
2288,RU,B06B,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1,1,10,9,9.0
2289,RU,H01L,0.0,0.0,0.0,0.0,0.0087722001849821,0.0,0.0,0.0,0.0,0.0087722001849821,1,30,7,7.0
2290,RU,G06N,1.0,0.3333333333333333,0.3333333333333333,0.0,0.4166662192742399,1.0,0.3333333333333333,0.3333333333333333,0.0,0.4166662192742399,1,4,9,9.0
2291,RU,H04W,0.0,0.0,0.0,0.0,0.0181818181902724,0.0,0.0,0.0,0.0,0.0181818181902724,1,15,4,4.0
2292,RU,C07D,0.0,0.0,0.0,0.0,0.0014471780028943,0.0,0.0,0.0,0.0,0.0014471780028943,1,143,4,4.0
2293,RU,H01Q,0.0,0.0,0.0,0.0,0.0113637517311999,0.0,0.0,0.0,0.0,0.0113637517311999,1,20,2,2.0
2294,RU,H04L,0.0,0.0,0.0,0.0,0.0025706940874037,0.0,0.0,0.0,0.0,0.0025706940874037,2,85,1,1.0
2295,RU,H02K,4.0,0.1904761904761904,0.1904761904761904,0.0047619047619047,0.0677096019571522,4.0,0.1904761904761904,0.1904761904761904,0.0047619047619047,0.0677096019571522,1,22,10,10.0
