countryid,country,class,technology,decile_1stGMI_Sara,decile_1stGMI_Frank
104,,274,,,
104,JP,275,C07K,2,2
104,,276,,,
104,JP,277,C08C,7,7
104,JP,278,C08F,1,1
104,JP,279,C08G,3,3
104,JP,281,C08J,2,2
104,JP,282,C08K,1,1
104,JP,283,C08L,2,2
104,JP,284,C09B,6,7
104,,285,,,
104,JP,286,C09D,2,2
104,,288,,,
104,JP,290,C09J,3,3
104,JP,291,C09K,1,1
104,JP,295,C10G,5,6
104,JP,299,C10L,3,3
104,JP,300,C10M,4,4
104,,301,,,
104,,302,,,
104,JP,303,C11D,1,1
104,,310,,,
104,JP,311,C12N,1,1
104,JP,312,C12P,4,10
104,JP,313,C12Q,3,3
104,JP,314,C12R,3,4
104,JP,315,C12Y,7,7
104,JP,320,C21B,10,10
104,,321,,,
104,JP,322,C21D,8,8
104,JP,323,C22B,8,8
104,,324,,,
104,,325,,,
104,JP,326,C23C,3,3
104,,328,,,
104,,330,,,
104,,331,,,
104,,332,,,
104,JP,334,C30B,10,9
104,JP,338,D01D,7,8
104,,339,,,
104,JP,341,D01H,2,1
104,JP,342,D02G,8,8
104,JP,346,D03D,10,9
104,,348,,,
104,,352,,,
104,JP,353,D05B,4,3
104,,354,,,
104,,355,,,
104,JP,357,D06F,7,8
104,,362,,,
104,,364,,,
104,,368,,,
104,JP,370,D21F,4,4
104,JP,371,D21G,9,10
104,,372,,,
104,,375,,,
104,,379,,,
104,JP,382,E02F,2,2
104,JP,384,E03C,10,10
104,,385,,,
104,,387,,,
104,,388,,,
104,,391,,,
104,,392,,,
104,JP,393,E05B,2,1
104,,394,,,
104,,395,,,
104,,396,,,
104,,398,,,
104,JP,400,E21B,6,6
104,,402,,,
104,JP,405,F01C,7,7
104,,406,,,
104,JP,407,F01K,3,2
104,,408,,,
104,,409,,,
104,,410,,,
104,,412,,,
104,JP,413,F02C,2,2
104,JP,414,F02D,7,7
104,,415,,,
104,JP,418,F02M,5,4
104,,419,,,
104,JP,420,F02P,5,4
104,,421,,,
104,,423,,,
104,,424,,,
104,JP,426,F04B,7,6
104,,427,,,
104,JP,428,F04D,4,4
104,,429,,,
104,JP,430,F15B,8,8
104,,433,,,
104,JP,434,F16C,3,2
104,JP,435,F16D,5,4
104,JP,436,F16F,6,6
104,,437,,,
104,JP,438,F16H,1,1
104,,439,,,
104,JP,440,F16K,1,1
104,JP,441,F16L,9,9
104,,442,,,
104,,448,,3,
104,,451,,,
104,JP,453,F21S,3,2
104,JP,454,F21V,9,9
104,,460,,,
104,,461,,,
104,,468,,,
104,,469,,,
104,,470,,,
104,,472,,,
104,,473,,,
104,,474,,,
104,,475,,,
104,,477,,,
104,JP,480,F25B,7,7
104,,481,,,
104,,482,,,
104,,483,,,
104,,484,,,
104,,485,,,
104,,486,,,
104,,489,,,
104,JP,490,F28F,8,8
104,,499,,,
104,JP,502,G01B,10,10
104,JP,503,G01C,8,8
104,,504,,,
104,JP,505,G01F,5,5
104,,506,,,
104,,507,,,
104,JP,508,G01J,,10
104,,509,,,
104,JP,510,G01L,4,4
104,JP,511,G01M,8,8
104,JP,512,G01N,1,1
104,,513,,,
104,JP,514,G01Q,5,4
104,JP,515,G01R,2,2
104,JP,516,G01S,9,9
104,,517,,,
104,JP,518,G01V,2,2
104,JP,520,G02B,1,1
104,,521,,,
104,JP,522,G02F,1,1
104,JP,523,G03B,1,1
104,,524,,1,
104,,525,,,
104,JP,526,G03F,1,1
104,JP,527,G03G,1,1
104,,528,,,
104,JP,529,G04B,9,8
104,JP,535,G05B,5,5
104,JP,536,G05D,9,8
104,JP,537,G05F,2,8
104,,538,,,
104,JP,542,G06F,1,1
104,JP,545,G06K,1,1
104,,547,,,
104,JP,548,G06Q,3,3
104,JP,549,G06T,1,1
104,,550,,,
104,,551,,,
104,,552,,,
104,JP,553,G07F,8,7
104,,555,,,
104,,556,,,
104,JP,557,G08G,7,7
104,,558,,,
104,,561,,,
104,JP,562,G09G,1,1
104,,565,,,
104,JP,568,G10H,9,8
104,,569,,,
104,JP,570,G10L,4,3
104,JP,571,G11B,1,1
104,JP,572,G11C,1,1
104,,576,,,
104,,579,,,
104,,585,,,
104,JP,586,H01B,3,3
104,JP,587,H01C,6,6
104,JP,588,H01F,9,8
104,JP,589,H01G,3,3
104,JP,590,H01H,3,2
104,JP,591,H01J,1,1
104,JP,593,H01L,1,1
104,JP,594,H01M,1,1
104,JP,595,H01P,6,6
104,JP,596,H01Q,4,4
104,JP,597,H01R,1,1
104,JP,598,H01S,2,2
104,,599,,,
104,,600,,,
104,JP,601,H02G,6,6
104,,602,,,
104,JP,603,H02J,5,5
104,JP,604,H02K,6,5
104,JP,605,H02M,5,4
104,,606,,,
104,JP,607,H02P,5,4
104,,609,,,
104,,611,,,
104,JP,612,H03F,1,1
104,JP,613,H03G,5,4
104,JP,614,H03H,1,1
104,,615,,,
104,JP,616,H03K,4,4
104,JP,617,H03L,6,6
104,JP,618,H03M,4,4
104,JP,619,H04B,3,3
104,,620,,,
104,JP,621,H04J,4,3
104,JP,623,H04L,1,1
104,JP,624,H04M,1,1
104,JP,625,H04N,1,1
104,JP,626,H04Q,3,2
104,JP,627,H04R,7,7
104,,628,,10,
104,JP,629,H04W,1,1
104,JP,630,H05B,2,1
104,,633,,,
104,,634,,,
104,JP,635,H05K,5,5
105,,66,,,
105,,234,,,
111,,5,,,
111,,6,,,
111,KR,8,A01K,9,7
111,,11,,,
111,,21,,,
111,,24,,,
111,,37,,,
111,KR,39,A43B,7,7
111,KR,42,A44B,6,3
111,,45,,,
111,,46,,,
111,,48,,,
111,,50,,,
111,KR,51,A47C,3,2
111,,54,,,
111,,56,,,
111,,57,,,
111,KR,58,A47L,6,5
111,KR,59,A61B,1,1
111,KR,60,A61C,3,1
111,KR,62,A61F,3,2
111,,63,,,
111,,64,,,
111,KR,66,A61K,1,1
111,KR,67,A61L,6,5
111,KR,68,A61M,8,7
111,KR,69,A61N,10,9
111,KR,71,A61Q,10,10
111,KR,75,A63B,3,2
111,KR,76,A63C,6,10
111,,78,,,
111,,80,,,
111,KR,84,B01D,1,1
111,KR,85,B01F,2,1
111,KR,86,B01J,3,2
111,KR,87,B01L,2,2
111,KR,89,B02C,7,7
111,,91,,,
111,,95,,,
111,,97,,,
111,,101,,,
111,,106,,,
111,,114,,,
111,,115,,,
111,,116,,,
111,KR,122,B23K,7,6
111,,123,,,
111,,125,,,
111,,128,,,
111,,134,,,
111,,135,,,
111,KR,153,B29C,3,2
111,,154,,,
111,KR,161,B32B,4,3
111,KR,168,B41J,8,7
111,,171,,,
111,,184,,,
111,,185,,,
111,,188,,,
111,,189,,,
111,,190,,,
111,KR,191,B60K,2,1
111,,192,,,
111,KR,194,B60N,2,1
111,,196,,,
111,KR,197,B60R,3,2
111,KR,198,B60S,2,1
111,,199,,1,
111,KR,201,B60W,1,1
111,KR,213,B62D,7,6
111,,216,,,
111,KR,218,B62M,5,3
111,,219,,,
111,KR,222,B63H,5,3
111,KR,225,B64C,,10
111,,229,,1,
111,,231,,,
111,,233,,,
111,KR,234,B65H,,10
111,KR,235,B66B,10,10
111,,236,,,
111,,241,,,
111,KR,247,B81C,9,10
111,KR,249,B82Y,2,1
111,,250,,,
111,KR,252,C01D,10,10
111,KR,253,C01F,2,1
111,KR,254,C01G,3,3
111,,255,,,
111,KR,256,C03B,2,1
111,,257,,,
111,KR,258,C04B,1,1
111,KR,269,C07C,1,1
111,KR,270,C07D,1,1
111,KR,271,C07F,9,8
111,KR,273,C07H,2,1
111,KR,275,C07K,1,1
111,KR,277,C08C,7,6
111,KR,278,C08F,1,1
111,KR,279,C08G,1,1
111,KR,281,C08J,1,1
111,,282,,,
111,KR,283,C08L,1,1
111,KR,284,C09B,7,6
111,KR,286,C09D,10,10
111,,288,,,
111,KR,290,C09J,3,2
111,KR,291,C09K,1,1
111,,295,,,
111,,299,,,
111,,300,,,
111,KR,303,C11D,10,10
111,KR,310,C12M,3,2
111,KR,311,C12N,1,1
111,KR,312,C12P,3,2
111,KR,313,C12Q,7,7
111,,314,,,
111,,322,,,
111,,323,,,
111,KR,324,C22C,6,6
111,KR,326,C23C,1,1
111,,330,,,
111,,332,,,
111,KR,334,C30B,6,5
111,,339,,,
111,,352,,,
111,KR,357,D06F,4,3
111,,372,,,
111,,375,,,
111,,382,,,
111,,387,,,
111,,388,,,
111,,392,,9,
111,,393,,,
111,,395,,,
111,KR,396,E05F,7,6
111,,398,,,
111,KR,400,E21B,1,3
111,,406,,,
111,,408,,,
111,KR,410,F01N,2,2
111,,412,,,
111,,413,,,
111,KR,414,F02D,1,1
111,,418,,,
111,,423,,,
111,KR,424,F03G,4,3
111,KR,426,F04B,2,1
111,KR,427,F04C,9,8
111,KR,428,F04D,,10
111,,430,,,
111,,433,,,
111,KR,434,F16C,5,4
111,KR,435,F16D,5,4
111,,436,,,
111,KR,438,F16H,3,1
111,,439,,,
111,,440,,,
111,,441,,,
111,,442,,,
111,,448,,,
111,,451,,10,
111,,453,,,
111,KR,454,F21V,3,2
111,,461,,,
111,,469,,,
111,,472,,,
111,,474,,,
111,KR,475,F24H,6,4
111,KR,480,F25B,6,6
111,,481,,,
111,KR,482,F25D,1,1
111,,483,,,
111,,489,,,
111,,490,,,
111,,492,,,
111,,502,,,
111,KR,503,G01C,1,1
111,,504,,1,
111,KR,505,G01F,10,9
111,,508,,,
111,,509,,,
111,,510,,,
111,KR,511,G01M,1,1
111,KR,512,G01N,1,1
111,,513,,,
111,KR,514,G01Q,1,1
111,KR,515,G01R,1,1
111,KR,516,G01S,5,5
111,KR,517,G01T,2,2
111,,518,,,
111,KR,520,G02B,1,1
111,,521,,5,
111,KR,522,G02F,1,1
111,KR,523,G03B,5,4
111,KR,526,G03F,1,1
111,KR,527,G03G,2,1
111,,529,,,
111,,535,,,
111,KR,536,G05D,8,8
111,,537,,,
111,KR,542,G06F,1,1
111,KR,545,G06K,3,2
111,,547,,,
111,KR,548,G06Q,6,5
111,KR,549,G06T,1,1
111,KR,551,G07C,9,7
111,,553,,,
111,KR,555,G08B,2,1
111,,556,,,
111,,557,,,
111,,558,,,
111,KR,561,G09F,3,1
111,KR,562,G09G,1,1
111,,568,,,
111,KR,569,G10K,7,7
111,KR,570,G10L,2,1
111,KR,571,G11B,1,1
111,KR,572,G11C,1,1
111,,579,,,
111,,586,,,
111,,587,,,
111,KR,588,H01F,2,1
111,,589,,,
111,KR,590,H01H,1,1
111,KR,591,H01J,1,1
111,KR,593,H01L,1,1
111,KR,594,H01M,1,1
111,KR,595,H01P,1,1
111,KR,596,H01Q,1,1
111,KR,597,H01R,2,1
111,KR,598,H01S,1,1
111,,599,,,
111,,601,,,
111,,602,,,
111,KR,603,H02J,1,1
111,KR,604,H02K,2,2
111,KR,605,H02M,2,1
111,KR,606,H02N,2,2
111,KR,607,H02P,2,1
111,,609,,,
111,,611,,,
111,KR,612,H03F,1,1
111,KR,613,H03G,1,1
111,,614,,,
111,KR,616,H03K,3,2
111,KR,617,H03L,4,3
111,KR,618,H03M,2,1
111,KR,619,H04B,1,1
111,,620,,,
111,KR,621,H04J,1,1
111,KR,623,H04L,1,1
111,KR,624,H04M,8,7
111,KR,625,H04N,1,1
111,,626,,,
111,KR,627,H04R,2,1
111,,628,,,
111,KR,629,H04W,1,1
111,KR,630,H05B,2,1
111,KR,633,H05G,6,6
111,,634,,,
111,KR,635,H05K,2,2
113,,59,,1,
113,,62,,,
113,KW,66,A61K,4,1
113,,255,,,
113,KW,400,E21B,1,1
113,,542,,4,
114,KY,66,A61K,10,4
114,KY,153,B29C,1,1
114,KY,231,B65D,2,1
114,KY,593,H01L,2,1
115,,270,,,
117,LB,66,A61K,4,3
117,LB,542,G06F,5,7
117,LB,623,H04L,3,3
118,LI,60,A61C,3,2
118,LI,66,A61K,2,2
118,,95,,,
118,,129,,,
118,,153,,,
118,LI,213,B62D,3,3
118,,257,,3,
118,LI,326,C23C,4,1
118,LI,433,F16B,8,9
118,,435,,,
118,,438,,,
118,,503,,,
118,,512,,,
118,LI,516,G01S,1,1
118,,520,,10,
118,LI,526,G03F,1,1
118,LI,591,H01J,5,2
118,LI,593,H01L,7,8
119,LK,66,A61K,7,8
119,LK,542,G06F,5,4
121,,59,,,
121,,270,,,
121,,311,,,
121,,326,,,
121,,512,,,
121,,527,,,
121,LT,593,H01L,4,1
122,LU,59,A61B,4,3
122,,62,,,
122,,66,,9,
122,,84,,,
122,,114,,,
122,LU,153,B29C,5,4
122,LU,154,B29D,5,5
122,LU,161,B32B,3,3
122,LU,185,B60C,1,1
122,,194,,,
122,LU,197,B60R,1,1
122,LU,231,B65D,8,7
122,,257,,,
122,LU,270,C07D,7,10
122,,278,,,
122,,281,,9,
122,LU,282,C08K,7,8
122,LU,283,C08L,1,1
122,,320,,,
122,,323,,,
122,,326,,,
122,,408,,,
122,LU,414,F02D,1,1
122,LU,418,F02M,5,6
122,,440,,,
122,,512,,9,
122,,516,,10,
122,LU,518,G01V,3,2
122,LU,542,G06F,8,7
122,LU,548,G06Q,5,4
122,LU,549,G06T,3,3
122,LU,623,H04L,1,1
122,,625,,,
122,LU,629,H04W,10,10
123,LV,66,A61K,1,1
123,,269,,,
123,LV,270,C07D,2,1
123,,623,,,
126,,66,,5,
126,MC,219,B63B,1,1
126,,231,,,
144,MX,6,A01H,3,3
144,,8,,2,
144,,11,,,
144,,24,,,
144,,50,,,
144,,51,,,
144,MX,53,A47F,3,3
144,,56,,,
144,,58,,,
144,MX,59,A61B,8,6
144,,60,,,
144,MX,62,A61F,6,5
144,MX,66,A61K,3,2
144,,67,,,
144,,68,,,
144,,69,,,
144,,75,,,
144,,78,,,
144,MX,84,B01D,5,2
144,,86,,,
144,,122,,,
144,,153,,,
144,,161,,,
144,,191,,,
144,,194,,,
144,MX,197,B60R,2,1
144,MX,213,B62D,6,4
144,,226,,,
144,MX,231,B65D,4,3
144,,233,,,
144,MX,234,B65H,5,6
144,,255,,,
144,,256,,,
144,,257,,,
144,,258,,,
144,,269,,,
144,MX,270,C07D,6,3
144,,271,,,
144,MX,275,C07K,3,2
144,,278,,,
144,MX,279,C08G,4,2
144,,283,,,
144,MX,286,C09D,4,3
144,MX,291,C09K,8,5
144,,295,,,
144,,300,,,
144,MX,303,C11D,5,4
144,,311,,,
144,MX,313,C12Q,1,1
144,,320,,,
144,,323,,,
144,,326,,,
144,MX,357,D06F,1,1
144,,370,,,
144,,393,,,
144,MX,400,E21B,6,2
144,MX,406,F01D,2,1
144,,418,,,
144,MX,428,F04D,3,2
144,,433,,,
144,,435,,,
144,MX,438,F16H,5,2
144,,440,,,
144,,441,,,
144,MX,482,F25D,3,4
144,MX,504,G01D,3,2
144,,505,,,
144,,512,,,
144,MX,515,G01R,8,4
144,MX,520,G02B,2,1
144,,521,,,
144,,527,,,
144,,535,,10,
144,MX,542,G06F,1,1
144,MX,545,G06K,1,1
144,MX,548,G06Q,3,2
144,,549,,,
144,MX,571,G11B,6,4
144,,586,,,
144,MX,588,H01F,10,9
144,,590,,,
144,MX,593,H01L,3,2
144,,594,,,
144,,596,,,
144,MX,597,H01R,5,3
144,MX,603,H02J,3,4
144,,604,,,
144,,605,,,
144,,616,,,
144,MX,619,H04B,5,2
144,,623,,,
144,MX,624,H04M,2,2
144,MX,625,H04N,1,1
144,,627,,,
144,MX,629,H04W,8,5
144,MX,630,H05B,1,1
144,MX,635,H05K,2,1
145,MY,8,A01K,4,2
145,,24,,,
145,,50,,,
145,,51,,,
145,MY,59,A61B,5,3
145,MY,62,A61F,8,10
145,,66,,,
145,MY,68,A61M,1,1
145,,69,,10,
145,MY,84,B01D,4,3
145,,122,,,
145,,125,,,
145,,128,,,
145,,153,,,
145,,231,,,
145,MY,258,C04B,9,8
145,MY,269,C07C,4,2
145,MY,270,C07D,2,2
145,MY,275,C07K,8,8
145,MY,278,C08F,3,2
145,,279,,,
145,,281,,,
145,MY,282,C08K,1,1
145,MY,283,C08L,5,4
145,MY,291,C09K,3,3
145,MY,295,C10G,4,2
145,,301,,8,
145,MY,311,C12N,10,10
145,,313,,,
145,,381,,5,
145,MY,400,E21B,1,1
145,MY,428,F04D,9,7
145,MY,454,F21V,7,7
145,,504,,,
145,MY,512,G01N,8,9
145,MY,515,G01R,2,2
145,MY,518,G01V,4,6
145,MY,520,G02B,1,1
145,,523,,,
145,,526,,,
145,MY,542,G06F,1,1
145,,545,,10,
145,,548,,1,
145,,549,,,
145,,562,,,
145,MY,571,G11B,1,1
145,MY,572,G11C,1,1
145,,590,,,
145,,591,,,
145,MY,593,H01L,1,1
145,,594,,,
145,,596,,,
145,MY,597,H01R,4,3
145,MY,603,H02J,3,1
145,,605,,,
145,,612,,,
145,,613,,,
145,,614,,,
145,MY,616,H03K,1,1
145,,617,,,
145,,618,,,
145,MY,619,H04B,6,4
145,MY,623,H04L,6,6
145,,624,,,
145,MY,625,H04N,1,1
145,,627,,,
145,MY,629,H04W,1,1
145,,630,,,
145,MY,635,H05K,7,7
149,,66,,,
153,,2,,8,
153,,3,,,
153,NL,4,A01F,9,9
153,,5,,,
153,NL,6,A01H,4,4
153,NL,7,A01J,3,2
153,NL,8,A01K,3,2
153,NL,11,A01N,2,2
153,,14,,,
153,,16,,,
153,,17,,,
153,NL,19,A23D,3,2
153,NL,21,A23G,1,1
153,,22,,,
153,NL,24,A23L,6,5
153,,39,,,
153,NL,46,A45D,9,10
153,,50,,,
153,,51,,,
153,,54,,,
153,NL,56,A47J,7,7
153,NL,58,A47L,6,5
153,NL,59,A61B,2,3
153,NL,60,A61C,3,1
153,NL,62,A61F,3,1
153,NL,63,A61G,9,9
153,,64,,,
153,,65,,,
153,NL,66,A61K,2,1
153,NL,67,A61L,1,1
153,NL,68,A61M,3,2
153,NL,69,A61N,3,2
153,,71,,4,
153,,75,,,
153,NL,78,A63F,1,8
153,NL,84,B01D,3,4
153,NL,85,B01F,9,9
153,NL,86,B01J,2,2
153,,87,,,
153,,91,,,
153,NL,95,B05B,1,1
153,,97,,,
153,,106,,,
153,,114,,,
153,,122,,,
153,NL,125,B24B,3,3
153,,128,,,
153,,134,,,
153,NL,135,B26B,4,3
153,,152,,,
153,NL,153,B29C,3,5
153,,154,,,
153,,156,,10,
153,NL,161,B32B,4,3
153,,166,,,
153,NL,168,B41J,2,1
153,,171,,,
153,,184,,,
153,,185,,9,
153,,190,,,
153,,191,,,
153,NL,194,B60N,10,9
153,NL,197,B60R,8,7
153,NL,199,B60T,7,7
153,NL,201,B60W,9,9
153,NL,211,B62B,7,7
153,NL,213,B62D,9,8
153,,216,,,
153,NL,219,B63B,4,2
153,,225,,,
153,NL,226,B64D,8,7
153,NL,229,B65B,8,7
153,NL,231,B65D,3,2
153,NL,233,B65G,4,3
153,NL,234,B65H,9,8
153,NL,235,B66B,10,9
153,,236,,,
153,,238,,,
153,NL,241,B67D,5,4
153,,246,,,
153,NL,247,B81C,4,3
153,NL,249,B82Y,6,5
153,NL,250,C01B,3,3
153,NL,254,C01G,7,7
153,NL,255,C02F,4,3
153,NL,256,C03B,5,5
153,,257,,,
153,NL,258,C04B,4,3
153,NL,269,C07C,2,2
153,NL,270,C07D,2,1
153,,271,,,
153,,273,,,
153,NL,274,C07J,9,9
153,NL,275,C07K,1,1
153,NL,276,C08B,7,7
153,NL,278,C08F,1,1
153,NL,279,C08G,2,2
153,NL,281,C08J,2,2
153,NL,282,C08K,2,1
153,NL,283,C08L,2,2
153,NL,284,C09B,7,8
153,NL,285,C09C,4,5
153,NL,286,C09D,2,2
153,NL,290,C09J,8,8
153,NL,291,C09K,5,4
153,NL,295,C10G,5,4
153,NL,297,C10J,8,8
153,NL,299,C10L,6,7
153,,300,,,
153,NL,301,C11B,8,8
153,NL,303,C11D,1,1
153,NL,311,C12N,2,2
153,NL,312,C12P,4,2
153,NL,313,C12Q,2,2
153,NL,315,C12Y,3,4
153,,320,,,
153,NL,323,C22B,3,3
153,,324,,,
153,NL,326,C23C,2,2
153,,330,,,
153,NL,332,C25D,2,4
153,NL,334,C30B,5,5
153,,339,,,
153,,346,,,
153,NL,352,D04H,3,4
153,NL,357,D06F,2,1
153,,370,,,
153,NL,372,D21H,4,4
153,,374,,,
153,NL,378,E01H,5,3
153,,379,,10,
153,,381,,,
153,NL,382,E02F,9,10
153,NL,387,E04B,5,6
153,NL,388,E04C,3,2
153,NL,392,E04H,6,5
153,,393,,,
153,,395,,5,
153,NL,398,E06B,10,9
153,NL,400,E21B,2,1
153,,406,,,
153,NL,410,F01N,4,3
153,,412,,,
153,,413,,5,
153,NL,414,F02D,4,4
153,NL,418,F02M,3,2
153,NL,423,F03D,8,9
153,NL,426,F04B,3,3
153,,428,,,
153,,430,,,
153,,433,,,
153,NL,434,F16C,4,3
153,,435,,,
153,NL,436,F16F,5,3
153,NL,438,F16H,9,9
153,,439,,,
153,NL,440,F16K,4,3
153,NL,441,F16L,6,4
153,NL,451,F21K,,10
153,NL,453,F21S,7,5
153,NL,454,F21V,6,4
153,,461,,,
153,NL,468,F23N,8,6
153,,474,,,
153,,480,,,
153,,483,,,
153,,484,,,
153,NL,490,F28F,9,9
153,NL,502,G01B,2,2
153,NL,503,G01C,9,8
153,NL,504,G01D,5,4
153,NL,505,G01F,10,10
153,NL,508,G01J,6,6
153,,510,,,
153,,511,,,
153,NL,512,G01N,1,1
153,NL,513,G01P,9,9
153,NL,514,G01Q,3,3
153,NL,515,G01R,2,2
153,NL,516,G01S,6,5
153,NL,517,G01T,5,4
153,NL,518,G01V,1,4
153,NL,520,G02B,2,2
153,,521,,,
153,NL,522,G02F,3,3
153,NL,523,G03B,2,1
153,NL,524,G03C,7,6
153,NL,526,G03F,1,1
153,NL,527,G03G,8,8
153,NL,535,G05B,4,3
153,NL,536,G05D,9,9
153,,537,,,
153,NL,542,G06F,1,1
153,NL,545,G06K,5,4
153,,547,,,
153,NL,548,G06Q,4,4
153,NL,549,G06T,3,3
153,NL,551,G07C,8,7
153,,552,,,
153,NL,553,G07F,3,10
153,NL,555,G08B,9,7
153,,557,,,
153,NL,558,G09B,6,5
153,,561,,,
153,,562,,,
153,NL,568,G10H,3,3
153,NL,570,G10L,3,2
153,NL,571,G11B,4,4
153,NL,572,G11C,2,2
153,,579,,7,
153,NL,585,G21K,9,9
153,NL,586,H01B,10,10
153,,587,,,
153,NL,588,H01F,10,10
153,NL,589,H01G,4,4
153,,590,,4,
153,NL,591,H01J,3,2
153,NL,592,H01K,8,7
153,NL,593,H01L,1,1
153,,594,,,
153,NL,595,H01P,3,3
153,NL,596,H01Q,2,6
153,NL,597,H01R,4,3
153,NL,598,H01S,9,8
153,NL,602,H02H,10,9
153,NL,603,H02J,6,5
153,,604,,,
153,NL,605,H02M,5,4
153,,607,,,
153,,609,,,
153,NL,610,H03C,8,7
153,NL,611,H03D,7,7
153,NL,612,H03F,5,4
153,,613,,,
153,NL,614,H03H,6,6
153,NL,616,H03K,2,2
153,NL,617,H03L,7,6
153,NL,618,H03M,8,8
153,NL,619,H04B,3,3
153,NL,621,H04J,5,4
153,NL,623,H04L,2,2
153,NL,624,H04M,3,3
153,NL,625,H04N,3,2
153,,626,,,
153,NL,627,H04R,9,8
153,,628,,,
153,NL,629,H04W,1,1
153,NL,630,H05B,1,1
153,,633,,,
153,NL,635,H05K,8,8
155,NO,8,A01K,6,4
155,NO,16,A22C,2,5
155,,51,,,
155,NO,59,A61B,9,8
155,,60,,,
155,NO,62,A61F,4,3
155,,64,,,
155,NO,66,A61K,3,4
155,,67,,,
155,,68,,,
155,NO,69,A61N,9,9
155,,71,,,
155,,75,,,
155,,76,,3,
155,NO,84,B01D,4,3
155,NO,86,B01J,9,9
155,,91,,,
155,NO,95,B05B,8,7
155,,114,,,
155,NO,122,B23K,10,10
155,,153,,,
155,NO,161,B32B,5,2
155,,185,,,
155,,197,,,
155,,199,,,
155,,211,,,
155,,213,,,
155,NO,219,B63B,9,9
155,,229,,,
155,,231,,,
155,NO,233,B65G,3,2
155,,234,,,
155,,241,,,
155,,249,,,
155,,250,,,
155,,255,,,
155,NO,258,C04B,2,2
155,NO,269,C07C,6,6
155,NO,270,C07D,1,1
155,,273,,,
155,NO,275,C07K,2,1
155,NO,278,C08F,6,4
155,,279,,,
155,,281,,,
155,,282,,,
155,,283,,,
155,,286,,,
155,NO,291,C09K,2,1
155,,295,,,
155,NO,311,C12N,4,3
155,,312,,,
155,NO,313,C12Q,5,4
155,NO,323,C22B,2,1
155,,326,,,
155,NO,368,D21C,5,5
155,,379,,,
155,,387,,,
155,,393,,,
155,,398,,,
155,NO,400,E21B,1,1
155,,423,,10,
155,NO,426,F04B,8,6
155,NO,428,F04D,9,9
155,NO,434,F16C,8,10
155,,435,,,
155,,436,,,
155,NO,438,F16H,2,1
155,,440,,,
155,NO,441,F16L,1,1
155,,454,,,
155,NO,483,F25J,1,1
155,,502,,,
155,,503,,,
155,,504,,,
155,NO,505,G01F,4,3
155,,508,,,
155,NO,510,G01L,3,3
155,NO,512,G01N,3,2
155,,513,,,
155,NO,515,G01R,4,3
155,NO,516,G01S,1,1
155,,517,,,
155,NO,518,G01V,1,1
155,NO,520,G02B,8,8
155,,535,,,
155,NO,542,G06F,1,1
155,,545,,,
155,,548,,,
155,NO,549,G06T,3,3
155,,551,,,
155,NO,552,G07D,3,3
155,NO,553,G07F,9,8
155,,555,,,
155,NO,571,G11B,2,2
155,,572,,,
155,NO,586,H01B,4,3
155,,590,,,
155,NO,593,H01L,4,3
155,NO,594,H01M,10,10
155,,596,,,
155,NO,597,H01R,2,1
155,NO,598,H01S,10,10
155,,601,,,
155,,602,,,
155,,603,,,
155,,604,,,
155,NO,605,H02M,2,2
155,NO,607,H02P,9,8
155,,612,,10,
155,NO,616,H03K,10,10
155,,617,,,
155,,618,,,
155,,619,,,
155,,621,,,
155,NO,623,H04L,2,2
155,,624,,,
155,NO,625,H04N,3,3
155,,626,,,
155,NO,627,H04R,8,8
155,NO,629,H04W,4,3
155,,630,,,
155,,635,,,
159,,2,,5,
159,,5,,,
159,NZ,6,A01H,7,6
159,,8,,,
159,,11,,5,
159,,21,,10,
159,,24,,8,
159,,51,,,
159,,56,,,
159,NZ,58,A47L,1,1
159,NZ,59,A61B,5,5
159,,60,,,
159,NZ,62,A61F,2,2
159,,63,,,
159,NZ,66,A61K,5,4
159,,67,,,
159,NZ,68,A61M,1,1
159,NZ,69,A61N,6,8
159,NZ,75,A63B,1,7
159,NZ,78,A63F,9,7
159,,84,,,
159,,86,,,
159,,95,,,
159,,106,,,
159,,153,,3,
159,,161,,,
159,,192,,,
159,,197,,,
159,NZ,211,B62B,3,1
159,NZ,216,B62K,3,3
159,,219,,,
159,,226,,,
159,,229,,,
159,NZ,231,B65D,4,4
159,NZ,233,B65G,7,7
159,,238,,8,
159,,241,,,
159,,255,,,
159,,258,,10,
159,NZ,269,C07C,9,8
159,NZ,270,C07D,3,3
159,,271,,,
159,,273,,,
159,NZ,275,C07K,1,1
159,NZ,311,C12N,4,3
159,NZ,312,C12P,3,3
159,,313,,,
159,,357,,,
159,NZ,382,E02F,4,3
159,,387,,,
159,,392,,,
159,,393,,,
159,NZ,400,E21B,4,4
159,,426,,,
159,,433,,,
159,,440,,,
159,,441,,,
159,,454,,,
159,,502,,,
159,NZ,503,G01C,3,3
159,,505,,,
159,,510,,,
159,NZ,512,G01N,5,4
159,,515,,8,
159,NZ,516,G01S,3,2
159,NZ,520,G02B,5,4
159,NZ,526,G03F,3,7
159,,535,,,
159,,536,,,
159,NZ,542,G06F,1,1
159,NZ,545,G06K,1,1
159,NZ,548,G06Q,4,5
159,NZ,549,G06T,6,7
159,,553,,,
159,,561,,,
159,,562,,,
159,NZ,570,G10L,2,2
159,NZ,571,G11B,8,6
159,,588,,,
